7.853686895919964,7500
7.289785521104932,7500
7.2547750051599,7500
7.271279003936797,7500
7.292717124102637,7500
7.283928653923795,7500
7.499660145957023,7500
7.36715891212225,7500
7.4269165471196175,7500
7.343613232020289,7500
7.317240095930174,7500
8.494227275019512,15000
8.471226088004187,15000
8.50271540787071,15000
8.558184175984934,15000
8.571627016179264,15000
8.47894632909447,15000
8.513407618040219,15000
8.532383132958785,15000
8.508508120896295,15000
8.456657700007781,15000
8.391971331788227,15000
10.756531866965815,30000
10.797270947135985,30000
10.847069528885186,30000
11.052045180927962,30000
11.010509832995012,30000
10.985926614841446,30000
10.905157536966726,30000
10.892518426990137,30000
10.848512108903378,30000
11.005467721959576,30000
10.941925975028425,30000
15.88720388803631,60000
15.854442859999835,60000
16.001368964090943,60000
15.845243961084634,60000
15.555352889932692,60000
15.664926177123562,60000
15.57473598094657,60000
15.626127358991653,60000
15.58465129788965,60000
15.582959279883653,60000
15.664348165038973,60000
