epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
1.0801226489711553,0,64,7500,0.1374,0.290298730134964,2.0
0.42115720408037305,1,64,7500,0.2143,0.24784659082069993,2.0
0.4269953838083893,2,64,7500,0.3434,0.24739069119095802,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.46512768184766173,0,64,7500,0.1827,0.2639317400753498,2.0
0.49950281088240445,1,64,7500,0.2609,0.2634635800495744,2.0
0.419916904065758,2,64,7500,0.3128,0.2463143509812653,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.4244284639135003,0,64,7500,0.1706,0.2473379410803318,2.0
0.42422733386047184,1,64,7500,0.2438,0.24897660105489194,2.0
0.41574062407016754,2,64,7500,0.3512,0.24700258113443851,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.4705274919979274,0,64,7500,0.1572,0.2511641008313745,2.0
0.43676942284218967,1,64,7500,0.2901,0.24804988107644022,2.0
0.41541736386716366,2,64,7500,0.3487,0.2463767312001437,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.4272536349017173,0,64,7500,0.2533,0.2484128111973405,2.0
0.42914028419181705,1,64,7500,0.2827,0.24750659079290926,2.0
0.4166233150754124,2,64,7500,0.3083,0.24717363994568586,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.42587710404768586,0,64,7500,0.1611,0.24661555094644427,2.0
0.4176165738608688,1,64,7500,0.2625,0.24650731100700796,2.0
0.4186270348727703,2,64,7500,0.347,0.24563916004262865,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.43481272319331765,0,64,7500,0.1579,0.24662962090224028,2.0
0.41897945385426283,1,64,7500,0.2267,0.24617850105278194,2.0
0.41445085406303406,2,64,7500,0.2842,0.24575582006946206,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.42304349411278963,0,64,7500,0.1609,0.24901687004603446,2.0
0.4168150050099939,1,64,7500,0.1864,0.2452889010310173,2.0
0.41200744500383735,2,64,7500,0.2117,0.2439152409788221,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.4260976838413626,0,64,7500,0.1153,0.25078848004341125,2.0
0.41859783488325775,1,64,7500,0.21,0.2465541900601238,2.0
0.41479510394856334,2,64,7500,0.2766,0.24459094111807644,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.4239808728452772,0,64,7500,0.1824,0.24575774208642542,2.0
0.41762551409192383,1,64,7500,0.2279,0.24793081101961434,2.0
0.42227837396785617,2,64,7500,0.2703,0.25072288094088435,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.4271249130833894,0,64,7500,0.1418,0.2448608309496194,2.0
0.4192324341274798,1,64,7500,0.2701,0.2458201008848846,2.0
0.41094375494867563,2,64,7500,0.3574,0.24487060098908842,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8404295069631189,0,64,15000,0.2173,0.2452188809402287,2.0
0.8289124090224504,1,64,15000,0.2556,0.24580581998452544,2.0
0.8238690888974816,2,64,15000,0.3317,0.24451485113240778,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.845639597857371,0,64,15000,0.2227,0.24378144019283354,2.0
0.8306443281471729,1,64,15000,0.2632,0.24421631987206638,2.0
0.8182501788251102,2,64,15000,0.3543,0.2423349400050938,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.846150518162176,0,64,15000,0.1102,0.2442520409822464,2.0
0.8414143780246377,1,64,15000,0.1696,0.24495591106824577,2.0
0.8300607488490641,2,64,15000,0.2479,0.24360512103885412,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8445431278087199,0,64,15000,0.2345,0.24489766103215516,2.0
0.8278823599684983,1,64,15000,0.3606,0.24367425008676946,2.0
0.8344753789715469,2,64,15000,0.4354,0.24587018019519746,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8478165678679943,0,64,15000,0.1749,0.2452641020063311,2.0
0.833100229036063,1,64,15000,0.2655,0.24486980005167425,2.0
0.8183031489606947,2,64,15000,0.3631,0.24470405094325542,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8676623669452965,0,64,15000,0.3073,0.24925640085712075,2.0
0.8565186068881303,1,64,15000,0.4397,0.2499594809487462,2.0
0.8392778688576072,2,64,15000,0.5069,0.24646151112392545,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8412600280717015,0,64,15000,0.257,0.24570614099502563,2.0
0.8279056590981781,1,64,15000,0.4105,0.2439144509844482,2.0
0.8217356000095606,2,64,15000,0.4459,0.24423377984203398,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8759989168029279,0,64,15000,0.2365,0.24703814112581313,2.0
0.8553787081036717,1,64,15000,0.2998,0.2453431508038193,2.0
0.842971907928586,2,64,15000,0.3513,0.24501363094896078,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8690285559277982,0,64,15000,0.2255,0.2453255709260702,2.0
0.8483236280735582,1,64,15000,0.381,0.24690044997259974,2.0
0.8346343478187919,2,64,15000,0.4275,0.24687680997885764,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8366360480431467,0,64,15000,0.2492,0.2452780408784747,2.0
0.8431730770971626,1,64,15000,0.3588,0.24556347099132836,2.0
0.8392745589371771,2,64,15000,0.4106,0.24670716002583504,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
0.8528058480005711,0,64,15000,0.2005,0.24777363101020455,2.0
0.8369845489505678,1,64,15000,0.3477,0.2467956100590527,2.0
0.8529463987797499,2,64,15000,0.4061,0.2502923500724137,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
1.6825315069872886,0,64,30000,0.1238,0.24692602106370032,2.0
1.705338385887444,1,64,30000,0.3064,0.25011871103197336,2.0
1.7800490928348154,2,64,30000,0.4949,0.24857395002618432,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
1.7661650320515037,0,64,30000,0.2538,0.24591504991985857,2.0
1.7109609751496464,1,64,30000,0.3511,0.2488242699764669,2.0
1.7116282661445439,2,64,30000,0.4601,0.2460927909705788,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
1.6777587470132858,0,64,30000,0.2559,0.2451073199044913,2.0
1.6400417590048164,1,64,30000,0.4557,0.24536600103601813,2.0
1.6338960381690413,2,64,30000,0.5818,0.24502737983129919,2.0
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration,num_agents
1.7258687729481608,0,64,30000,0.3375,0.24618097115308046,2.0
1.7431493350304663,1,64,30000,0.4665,0.24987407005392015,2.0
1.7594813629984856,2,64,30000,0.5397,0.24584959098137915,2.0
