18.497108984040096,7500
7.778621517121792,7500
7.376952772960067,7500
7.407983381999657,7500
7.255746527109295,7500
7.304742506006733,7500
7.242646533995867,7500
7.25127962208353,7500
7.295500015141442,7500
7.2856874470599,7500
7.21367949899286,7500
8.485059230821207,15000
8.404752976959571,15000
8.443544959882274,15000
8.4187547841575,15000
8.389904035953805,15000
8.48137402208522,15000
8.376295645954087,15000
8.60519294720143,15000
8.555555721046403,15000
8.725965009070933,15000
8.904954985016957,15000
12.123095544986427,30000
13.280453270999715,30000
11.90764145203866,30000
11.287632616935298,30000
11.180149150080979,30000
11.338328682817519,30000
11.188358439831063,30000
11.134030851069838,30000
11.557577245868742,30000
11.312309013912454,30000
11.469518919009715,30000
17.155937074916437,60000
19.421302730916068,60000
17.472794452914968,60000
18.940271438099444,60000
26.635825030039996,60000
33.994111442007124,60000
37.16863955394365,60000
