25.641558378003538,6250
23.02526342915371,6250
22.806354786036536,6250
23.119048454100266,6250
22.997687018942088,6250
22.954673341009766,6250
22.814361126860604,6250
23.043284996878356,6250
22.84731092513539,6250
23.033963778056204,6250
23.070001136977226,6250
34.09424956492148,12500
31.410436277044937,12500
30.782062381040305,12500
30.81921568000689,12500
30.629204808035865,12500
30.355587078025565,12500
30.6350879680831,12500
30.55260037095286,12500
30.14793114596978,12500
30.486898303963244,12500
30.367804426932707,12500
46.39160410314798,25000
46.39389911410399,25000
46.422657581977546,25000
46.79968639789149,25000
46.54163508792408,25000
46.15381023311056,25000
46.43058700207621,25000
46.35428658500314,25000
45.86285015498288,25000
46.2508797601331,25000
47.021528750192374,25000
78.75217317300849,50000
79.36362839513458,50000
79.16199915204197,50000
78.70779582997784,50000
79.37784706288949,50000
78.78122356603853,50000
77.83681898191571,50000
78.071216623066,50000
79.55693625682034,50000
78.69117448991165,50000
78.13815161096863,50000
