epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.474189777160063,0,4,25000,0.1291,1.890707066981122
10.44384920084849,1,4,25000,0.1757,1.8856793269515038
10.46345612895675,2,4,25000,0.2794,1.8729794179089367
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.34247958404012,0,4,25000,0.1608,1.8745920879300684
10.366816632915288,1,4,25000,0.2415,1.8740790279116482
10.39826247189194,2,4,25000,0.316,1.877839518012479
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.428470510058105,0,4,25000,0.2036,1.8785190789494663
10.463074709987268,1,4,25000,0.2787,1.876616627909243
10.412921441951767,2,4,25000,0.3181,1.8807298480533063
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.513799757929519,0,4,25000,0.1139,1.8991159070283175
10.558508926071227,1,4,25000,0.2434,1.9069225068669766
10.556568155996501,2,4,25000,0.3088,1.924119575880468
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.47865886404179,0,4,25000,0.1504,1.9045519570354372
10.499738118145615,1,4,25000,0.2143,1.9166203360073268
10.456767190014943,2,4,25000,0.2917,1.9010073069948703
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.413515961030498,0,4,25000,0.1793,1.8794733288232237
10.410516072064638,1,4,25000,0.2476,1.869268458103761
10.36991876293905,2,4,25000,0.334,1.8773679181467742
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.445454568136483,0,4,25000,0.1401,1.9102527068462223
10.434376729885116,1,4,25000,0.2362,1.8886957981158048
10.416167180985212,2,4,25000,0.3079,1.885253397980705
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.51712771714665,0,4,25000,0.1562,1.891464666929096
10.410219531040639,1,4,25000,0.2749,1.8743402978871018
10.45591451996006,2,4,25000,0.314,1.8885979170445353
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.380335921887308,0,4,25000,0.1596,1.8718441990204155
10.352912883041427,1,4,25000,0.1905,1.8736926580313593
10.299225216032937,2,4,25000,0.2755,1.8558087691199034
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.383725943043828,0,4,25000,0.1619,1.8778841979801655
10.408846580889076,1,4,25000,0.2535,1.8962104769889265
10.432984730927274,2,4,25000,0.3037,1.8897470070514828
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
10.465008778963238,0,4,25000,0.1622,1.8959063871297985
10.412999081192538,1,4,25000,0.2631,1.8856830389704555
10.468765418976545,2,4,25000,0.2928,1.893656666856259
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
20.822956341085956,0,4,50000,0.1532,1.87856788886711
20.80872495379299,1,4,50000,0.3374,1.8931156881153584
20.823356196982786,2,4,50000,0.4097,1.894757678033784
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
21.172670524101704,0,4,50000,0.2603,1.8989022190216929
21.1818404130172,1,4,50000,0.3502,1.889763758983463
21.141140945022926,2,4,50000,0.4049,1.891971429111436
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
20.84710004599765,0,4,50000,0.2654,1.8862236691638827
20.878891963977367,1,4,50000,0.3579,1.9001958088483661
21.06901537696831,2,4,50000,0.431,1.8973479389678687
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
20.808218497084454,0,4,50000,0.2196,1.8780723188538104
20.854966435115784,1,4,50000,0.3495,1.9010236780159175
20.841901736101136,2,4,50000,0.4231,1.8998032389208674
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
21.118089824914932,0,4,50000,0.2435,1.8966153389774263
21.13620944484137,1,4,50000,0.394,1.906233668094501
21.077030666870996,2,4,50000,0.4399,1.904374519130215
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
20.837222882080823,0,4,50000,0.245,1.8895609688479453
21.027310059871525,1,4,50000,0.36,1.9170552969444543
21.008497709874064,2,4,50000,0.4275,1.913071348099038
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
21.00791325001046,0,4,50000,0.2209,1.8631977101322263
20.872752035036683,1,4,50000,0.3418,1.882833659881726
20.940586891956627,2,4,50000,0.4273,1.8851305390708148
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
20.730507069965824,0,4,50000,0.1714,1.8481943900696933
21.013106389902532,1,4,50000,0.3122,1.8846354589331895
21.205764992162585,2,4,50000,0.3958,1.9142671879380941
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
21.350070426939055,0,4,50000,0.2324,1.9146235869266093
21.297086628852412,1,4,50000,0.353,1.9431895471643656
21.4090620840434,2,4,50000,0.4237,1.9376347879879177
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
21.158937033033,0,4,50000,0.2401,1.9065372589975595
21.14134429511614,1,4,50000,0.3644,1.909825187874958
21.155501903034747,2,4,50000,0.4302,1.8947626689914614
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
20.998149190098047,0,4,50000,0.2326,1.8864899389445782
21.027547948993742,1,4,50000,0.373,1.902823159005493
20.948903910815716,2,4,50000,0.4318,1.9002475191373378
